121473,58580,6.5,Sex and the Single Girl (1964),12 | 1h 50min | Comedy/ Romance | 25 December 1964 (USA),A womanizing reporter for a sleazy tabloid magazine impersonates his hen-pecked neighbor in order to get an expose on renowned psychologist Helen Gurley Brown.
121475,765487,4.9,The Wizard of Gore (2007),R | 1h 34min | Horror/ Mystery | 22 June 2007 (USA),"Montag the Magnificent (Glover) is a master illusionist who performs at underground venues, selecting female volunteers from his rave-like audiences. To their hysteria, it appears he's dismembered their bodies, but his sleight of hand has them fooled. However, female bodies show up dead from the same wounds performed on stage. Investigators are baffled, and the chase to find the killer begins."
121477,209264,3.7,Python (2000),R | 1h 39min | Action/ Comedy/ Horror | TV Movie 1 August 2001,"After a military plane crash near a small American town, a giant man-eating snake sets off on a killing spree. The locals must find a way to eliminate the snake, with the help of a scientist who knows about the snake and terminates it."
121479,2808680,5.6,Ei kiitos (2014),1h 37min | Comedy | 10 January 2014 (Finland),"Heli (Anu Sinisalo), an art teacher is still in love with her husband, Matti (Ville Virtanen) as they were on the first day of their encounter. They have a13-year-old daughter. Heli is in a midlife rut. Because, unfortunately, her husband shows no real intimacy in her and is only concerned with video games. Subtle hints, beautiful words, sexy clothes and direct action: Whatever she undertakes to seduce him is useless. At last she can't resist seductions of her young student Jarno (Kai Vaine) and begins a torrid affair with him-and eventually learns what she's really been missing. But not everything goes according to plan."
121481,2805748,4.2,Grave Halloween (2013),R | 1h 29min | Horror | TV Movie 19 October 2013,"Suicide forest is just a name - isn't it? Miko intends to find out, even if it means uncovering the sad truth about her mothers suicide."
121483,2597242,4.8,Home (2014),15 | 1h 31min | Horror | 8 August 2014 (USA),A real-estate agent finds herself caught up in something sinister when she has to sell a house with a dark past and meets the troubled teen who used to live there.
121485,2217458,7,Flores Raras (2013),15 | 1h 58min | Biography/ Drama/ Romance | 16 August 2013 (Brazil),A chronicle of the tragic love affair between American poet Elizabeth Bishop and Brazilian architect Lota de Macedo Soares.
121487,2313896,6.2,Beneath the Harvest Sky (2013),1h 56min | Crime/ Drama/ Romance | 8 September 2013 (Canada),A teen drama set during the fall potato harvest in a small northern Maine town.
121489,949423,6.4,Hotel Very Welcome (2007),1h 29min | Comedy/ Drama | 29 November 2007 (Germany),"Five young Europeans (German, English, and Irish) try to find answers to life's questions in India and Thailand."
121491,412888,7.1,Kammerflimmern (2004),1h 40min | Drama/ Romance | 3 February 2005 (Germany),Traumatised paramedic looks for the woman of his dreams.
121493,203297,4.6,"L'amour, l'argent, l'amour (2000)",2h 17min | Drama/ Romance | 21 November 2002 (Germany),"David, a recently fired scrapyard worker and Marie, a prostitute with-a-dog, both about 20 years old, meet on New Year's Eve in a win-try street in Berlin. She doesn't want to work in a supermarket, he does't want to work in scrap yard. Deciding to rebel against the capitalist system, they hit the road. But soon their cash runs out. As David's arm is plastered from an accident Marie continues to prostitute herself to finance their restless journey through the Ruhr area. Their love and their will to survive guide them though all problems."
121495,1606385,5.5,Roskisprinssi (2011),1h 40min | Comedy/ Drama/ Romance | 29 July 2011 (Finland),An upper class teenager leaves his predetermined life to start a new one in a small town.
121501,198499,4.8,Fuoco incrociato (1988),1h 33min | Action | 4 July 1988 (Italy),"General Romero, leader of a small Latin American country, is showing the UN how he's taking care of his country's drug problems by publicly burning crops of marijuana. As soon as the inspectors leave, however, Romero quickly returns to business, producing and shipping the illegal crop. When his right-hand man is convinced by a crusading reporter to turn away from his life of crime and help bring his boss to justice, Romero vows to stop at nothing to prevent this traitor from talking."
121503,93276,3.1,Iron Warrior (1987),1h 22min | Action/ Adventure/ Drama | 1 January 1987 (Italy),Ator and his brother are separated as children by the evil witch Phaedra. 18 years later she takes over the kingdom with the help of a masked warrior. Ator and Princess Janna prepare for the final fight.
121511,82795,5.5,"Napoli, Palermo, New York - Il triangolo della camorra (1981)",1h 35min | Crime/ Drama | 3 April 1981 (Italy),"A Neapolitan camorra boss has retired from business but when his wife gets killed he gets back into action, and goes to the States to get his revenge."
121515,157383,4.1,La bestia nello spazio (1980),1h 26min | Sci-Fi/ Adult | 13 May 1980 (Italy),"In the future the struggle for space superiority has forced humanity to search the cosmos for a rare element called Antallum that is the key ingredient for the construction of neutron bombs. Starship captain Larry Madison and his crew are assigned to retrieve Antallum from the remote planet Lorigon. However, Madison and crew find themselves under the control of a powerful computer on Lorigon that incites everyone to have sex."
121517,78317,2.7,Sette uomini d'oro nello spazio (1979),1h 43min | Sci-Fi | 26 October 1979 (Italy),Earth is attacked by an intergalactic villain and his army of robotic androids.
121519,78995,5.6,I contrabbandieri di Santa Lucia (1979),1h 28min | Crime/ Drama/ Thriller | 25 August 1979 (Italy),"With the American Mafia families pooling their resources to bring huge quantities of cheap heroin into the country, it's up to customs official Ivano Radevic to allow the authorities to intercept the drugs en route to the USA."
121527,75881,2.6,Battaglie negli spazi stellari (1978),PG-13 | 1h 36min | Sci-Fi | 17 February 1978 (Italy),A spaceship investigates an out-of-control planet and discovers a computer that controls an underground civilization.
121533,149677,2.9,Anno zero - Guerra nello spazio (1977),1h 29min | Adventure/ Sci-Fi | 23 September 1977 (Italy),"A strange signal arrives on the Earth disturbing all communications, while a UFO appears above the Antarctic sea. Captain Alex Hamilton is sent with his spaceship and crew to the space outside the Solar System to find the origin of that signal. They reach an unknown planet where a giant robot enslaved a whole population of humanoids by taking their psychic energies. The robot's got his eyes on the Earth, too."
121537,2395455,6.5,The Weight of Elephants (2013),1h 23min | Drama | 6 June 2013 (Denmark),"The sensitive, bullied and lonely Adrian (10) is living with his grandmother and sick uncle. He finds a friendship with a new mysterious neighbor Nicole (10). Is she one of the abducted children that they keep talking about on TV?"
121545,73298,6.3,Lisztomania (1975),1h 43min | Biography/ Comedy/ Music | 1976 (Portugal),Composer and pianist Franz Liszt (Roger Daltrey) attempts to overcome his hedonistic life-style while repeatedly being drawn back into it by the many women in his life and fellow composer Richard Wagner (Paul Nicholas).
121549,73804,5.1,"Superuomini, superdonne, superbotte (1974)",1h 45min | Action/ Adventure/ Comedy | 11 April 1974 (Italy),Three men with supernatural powers interfere in a tribal warfare to prevent evil Amazons destroying the inhabitants of a village.
121551,69700,4.7,Le Amazzoni - Donne d'amore e di guerra (1973),1h 40min | Action/ Fantasy | 11 August 1973 (Italy),"A tribe of vicious female warriors terrorizes the countryside, and especially the males, until one day the men and some local villagers decide to fight back."
121553,68777,5.5,Ragazza tutta nuda assassinata nel parco (1972),1h 32min | Crime/ Mystery/ Thriller | 30 May 1972 (Italy),An investigator is assigned to investigate a man's family after he is found dead only hours after taking out a million dollar insurance policy.
121557,66045,6,Il tuo dolce corpo da uccidere (1970),1h 28min | Thriller | 27 June 1970 (Spain),"A man fantasizes about killing his wife. When he receives an anonymous letter with information that his wife is cheating on him, he decides to come up with a plan making his fantasies come true."
121561,188483,5.6,Carogne si nasce (1968),1h 44min | Western | 21 November 1968 (Italy),"A range war between cattlemen and farmers comes to a head with the arrival of a Deputy Marshall and a gunfighter called 'Mule' in the town of Houstonville, Texas."
121563,62357,5,Testa di sbarco per otto implacabili (1968),1h 29min | Drama/ War | 13 August 1968 (Italy),The movie is set during World War II in the days just prior to the D-Day invasion. A special parachute unit is sent to destroy a German flame thrower installation on Omaha Beach.
121565,63813,5.4,Voltati... ti uccido! (1967),1h 22min | Western | 22 October 1967 (Italy),"Ted Shaw is a buisnesman who owns most of the areas goldmines. Only old Sam Wiltons mine is not yet in his hands and Sam does not want to sell. After being attacked by Bandits hired by Ted Shaw, Sam engages the young gunman Billy Walsh to protect himself and the miners."
121567,61865,5.9,Killer calibro 32 (1967),1h 34min | Action/ Romance/ Western | 20 April 1967 (Italy),"Super cool Silver kills the seven members of a masked gang, one by one. Saloon girls and poker games enliven this action-packed movie which culminates in the unmasking of the evil gang's boss."
121573,59055,5.2,Il conquistatore di Atlantide (1965),1h 33min | Action/ Adventure/ Drama | 1 April 1965 (Italy),Hercules searches for a mysterious 'phantom invader' that is raiding villages in the desert for gold.
121577,58526,6.1,La rivolta dei pretoriani (1964),1h 40min | Action/ Adventure/ Drama | 4 September 1964 (Italy),"Rome chafes under the rule of the Emperor Domitian and his Egyptian mistress, Artamne. A mysterious champion arises to fight against the Emperor -- a masked man known as the Red Wolf. In fact, the Red Wolf is Valerius Rufus, one of the Emperor's trusted centurions who's aided by none other than the Emperor's court jester, the diminutive Elpidion. Rebels in league with Valerius kidnap Artamne, planning to exchange her for two of their imprisoned colleagues, but Artamne escapes and soon both Valerius, (now exposed as the Red Wolf), and his fiancee, Lucilla, are sentenced to be immersed in a cauldron of molten lead. Valerius's friends, however, rise up to rescue him and to liberate Rome."
121579,73609,4.1,Rattlers (1976),1h 22min | Horror | 23 April 1976 (USA),A herpetologist investigating a series of fatal rattlesnake attacks discovers that the creatures have been infected by a mysterious nerve gas disposed of in the desert by the military.
121581,210576,6.9,Blablabla (1968),26min | Short | 1968 (Brazil),"The tensions experienced by three different people during the military dictatorship in Brazil: a politician, a revolutionary and a common citizen."
121583,436374,6.8,El habitante incierto (2004),R | 1h 30min | Drama/ Horror/ Mystery | 21 October 2005 (Spain),"In the dark corridors of Felix's house, an intruder is hiding. Is he real, or is he a manifestation inside the obscure maze of his mind?"
121586,2866676,6.3,Paraiso (2013),15 | 1h 45min | Comedy/ Drama/ Romance | 3 July 2014 (Mexico),"Carmen and Alfredo have a wonderful life in Ciudad Satelite, a middle-class suburban area in Naucalpan, State of Mexico, and one of Mexico City's suburbs. Their relationship is stable, they get along great and they have family and friends close by. A great opportunity for professional advancement requires them to move into the noisy and stressful Federal District (Mexico City proper). Relationships there are cold and calculating as a result of the stress and competition typical of major cities and this change has a major impact on the couple."
121588,2328773,6.1,The (Dead Mothers) Club (2014),1h 15min | Documentary | 12 May 2014 (USA),Three women bound by the shared experience of having lost their mothers during adolescence yet whose paths never cross.
121592,21424,5.3,The Studio Murder Mystery (1932),19min | Mystery/ Short | February 1932 (USA),"When the leading lady of a motion picture is murdered in the middle of a scene, Inspector Carr and Dr. Crabtree are called in to investigate."
121594,24334,7,Midnight Mary (1933),1h 14min | Crime/ Drama/ Romance | 30 June 1933 (USA),An abused orphan sinks into a life of crime.
121596,1691453,5,Knockout (2011),PG | 1h 30min | Action/ Family | 26 April 2011 (USA),"A retired boxer tries to help a new student, Matthew Miller, who is being targeted by bullies. While learning to box and stand up to his tormentors the young boxer must learn to overcome his tumultuous past."
121598,134693,5.8,Goofy Movies Number One (1933),8min | Comedy/ Short | 23 December 1933 (USA),"The first part of this short is a 'Metrophony' newsreel. It contains actual newsreel footage with humorous commentary (e.g., a flotilla of gondolas is parodied as being the Harvard/Yale regatta). The second part parodies silent movies with a film called 'Minnie the Pretzel Twister' starring 'Cynthia Goosefeather.'"
121600,24908,4.9,Bosko's Parlor Pranks (1934),8min | Animation/ Short | 24 November 1934 (USA),Bosko entertains while his girlfriend goes out to get an ice cream cone.
121602,43149,6,Wyoming Mail (1950),12 | 1h 27min | Western | 18 October 1950 (USA),"In 1869, when the railroad mail service is threatened by frequent bandit attacks, the government hires Steve Davis to infiltrate a gang in order to destroy it from inside."
121604,2260052,7.9,Tapia (2013),1h 22min | Documentary/ Sport | April 2013 (USA),"TAPIA takes us inside the tortured soul of Johnny Tapia, the 5-time world champion boxer whose unprecedented success was overshadowed by a volatile drug addiction brought on by the brutal rape and murder of his mother at the tender age of 8 years old. Director Eddie Alcazar candidly reveals Tapia's public struggles through intimate interviews, archival footage, and photos that showcase his vivacious personality and child-like gusto. With the love and support of his wife by his side, the film follows Johnny Tapia's rise to one of the most legendary fighters of our time, in and out of the ring."
121606,24771,6.1,White Woman (1933),1h 8min | Drama | 10 November 1933 (USA),"A nightclub singer marries the rich owner of a rubber plantation. When she returns with him to his estate in Malaysia, she finds out that he is cruel, vicious and insanely jealous. She and the plantation's overseer develop a mutual attraction, but are terrified at what will happen if her husband finds out."
121608,36540,6.3,Wintertime (1943),1h 22min | Comedy/ Musical/ Romance | 17 September 1943 (USA),"Nora and her uncle get railroaded into spending the night at a broken-down hotel in Canada. After Nora falls for the handsome owner, she convinces her uncle to invest in the inn and modernize it. After the hotel opens, Nora's uncle faces financial ruin and her romance hit a snag in the form of pretty reporter."
121612,2526856,6.8,Trapped in the Closet: Chapters 23-33 (2012),45min | Comedy/ Crime/ Drama | TV Movie 22 November 2012,The long awaited sequel to R. Kelly's 'Trapped in the closet' series.
121614,51076,6.5,Three Brave Men (1956),1h 28min | Drama | December 1956 (USA),"During the Cold War, a Maryland civilian employee of the U.S. Navy is deemed a security risk and he fights the official charges of being a Communist sympathizer."
121618,16938,UNKNOWN,-,-,-
121620,34282,6.1,Thieves Fall Out (1941),1h 12min | Comedy | 3 May 1941 (USA),"Eddie Barnes, tired of being a nobody and living with his parents, decides to cash in his mother's legacy and use the money to buy a business. Unfortunately, Eddie's mother has to die before the broker can collect the full value of the policy and the broker's gangster partner doesn't want to wait for nature to take its course."
121622,35338,5.9,Sing Your Worries Away (1942),1h 10min | Comedy/ Musical | 6 March 1942 (USA),"This package for comedy and the musical numbers has Luke Brown being drugged by the gangster operators of the swank Boathouse Inn; most notably Roxie a sexy pickpocket. Brown has information that Chow Brewster and his cousin have inherited $3,000,000. The owner of the Inn intends to keep Brown under wraps until they can drive Chow to suicide. He will then marry Chow's cousin before she finds out about her inheritance."
121624,40668,5.8,One Sunday Afternoon (1948),1h 30min | Musical/ Romance | 1 January 1949 (USA),"Biff Grimes has spent the last ten years regretting that he hadn't married Virginia Brush, the girl of his dreams. Virginia ran off and married his best friend - breaking his heart. Virginia's best friend, Amy, consoles Biff."
121626,55552,6.2,Twenty Plus Two (1961),12 | 1h 42min | Crime/ Mystery/ Thriller | 13 August 1961 (USA),A famous movie star's fan club secretary has been brutally murdered. She has in her office old newspaper clippings regarding a missing heiress. Did the secretary know something about the mystery of the heiress? David Janssen investigates.
121628,21304,5.7,Road to Paradise (1930),1h 14min | Drama | 20 July 1930 (USA),"A young girl falls in with a gang of criminals. One of their capers is robbing the house of a wealthy socialite who happens to look just like her. In the process of cleaning out the house, the young girl discovers that the socialite is actually her long-lost twin sister. Complications ensue."
121630,24981,6.2,The Circus Clown (1934),1h 4min | Comedy | 30 June 1934 (USA),"Trying to follow in his father's footsteps, the son of an ex-acrobat runs off and joins a circus, getting a job cleaning up after the animals."
121632,26703,7,Merlusse (1935),1h 12min | Comedy/ Drama | 6 December 1935 (France),"Merlusse is a teacher in an all-boys boarding school - pupils hate him since he smells, has a glass eye and is very strict. When Christmas Eve arrives most boys leave school to spend the holidays with their families but a small group of lonely boys is left behind with Merlusse as their overseer. Merlusse doesn't get along with the boys very well and they pull various tricks on him but on Christmas Morning boys wake to find a huge surprise waiting for them..."
121634,2348322,7.1,Open Heart (2013),54min | Documentary | 15 January 2013 (USA),"Eight Rwandan children leave their families behind to embark on a life-or-death journey seeking high-risk heart surgery in Sudan. Their hearts ravaged by a treatable disease from childhood strep throat, they have only months left to live. Open Heart reveals the intertwined endeavors of Dr. Emmanuel, Rwanda's lone government cardiologist fighting to save the lives of his young patients, and Dr. Gino, the Salam Center's head surgeon, who is fighting to save his hospital, Africa's only link to life-saving free cardiac surgery for the millions who need it."
121636,23635,6.1,Unashamed (1932),1h 17min | Drama | 2 July 1932 (USA),"Dick will do anything to protect his sister Jean as would her father. But she is in love with sleazy Harry Swift who has his eye on her money. When Harry has her stay with him at a hotel all night, her father still will not give his permission for a wedding. Harry threatens to tell everyone about Jean, and Dick shoots him dead. Jean cannot forgive either her father or her brother and will testify against Dick even if it means the electric chair for her brother."
121638,2511058,2.2,The Phoenix Rises (2012),1h 26min | Sci-Fi | 10 December 2012 (USA),Worlds collide when a team of brilliant scientists are recruited to work with a secretive government run program called the Phoenix Project and are challenged with creating defenses against a technologically powerful terrorist group.
121640,38778,5.4,Night in Paradise (1946),1h 24min | Comedy/ Drama | 3 May 1946 (USA),Story-teller Aesop tries to help loony King Croesus and manages to fall in love on the way.
121642,28286,5.9,Sons o' Guns (1936),1h 22min | Comedy | 30 May 1936 (USA),"Broadway star Jimmy Canfield stars in a patriotic show on the great white way during WWI. He plays the heroic soldier, but he is doesn't want to join the Army. To evade some troubles with Berenice, another actress, he acts like joining the forces going over there, but that turns out to be real. In France he falls in love with Yvonne, a French barmaid and is arrested as spy. He escapes from prison, only to end in the uniform of a German officer leading 'his' soldiers in an Allied trap. But being escaped from prison and wearing the enemy's uniform isn't that healthy in wartime...."
121644,77612,7.1,The Gift of Love (1978),1h 38min | Drama/ Romance | TV Movie 8 December 1978,"This is the story of two people, from totally different backgrounds and social status. The boy is a Swiss immigrant working to help his impoverished family, and the girl comes from an affluent family, and who is also engaged to someone, whom she really doesn't know or care. And she also doesn't tell him who she is."
121646,21069,5.6,The Life of the Party (1930),1h 19min | Comedy/ Musical/ Romance | 25 October 1930 (USA),"Two attractive female song-pluggers decide to become gold-diggers, with comic results."
121648,26799,6.5,O'Shaughnessy's Boy (1935),1h 27min | Drama | 27 September 1935 (USA),A one-armed circus animal tamer regains his son and the confidence he lost along with his wife.
121650,198371,7.2,Chushingura (1958),2h 46min | Drama | 1 April 1958 (Japan),"Japan's timeless tale of honor and revenge, the Loyal 47 Ronin is the true story of group of samurai who became ronin (masterless samurai) after their Lord was forced to commit seppuku (ritual suicide) for assaulting a court official, Kira Yoshinaka, who had insulted him. After patiently waiting and planning for over a year, they executed a daring assault on Lord Kira's estate, and exacted their revenge, in the full knowledge that they would themselves be forced to commit seppuku to atone for their crime."
121652,46783,5.4,The Black Dakotas (1954),1h 5min | Western | 2 September 1954 (USA),"During the American Civil War, Confederate spies aim to steal Union gold intended for the peace treaty with the Sioux and thus pit the Indians against the Union Forces."
121654,44199,6.1,Week-End with Father (1951),1h 23min | Comedy/ Romance | December 1951 (USA),"Single parents Jean Bowen and Brad Stubbs meet at the train station when they send their kids (his two girls, her two boys) off to camp. Love inevitably blooms. But there are complications: Brad's other flame, TV star Phyllis, thinks he plans to marry her, while Jean has caught the eye of beefcake camp counselor Don Adams. A hectic weekend at camp (with Phyllis an uninvited guest) brings the expected lovers' tiff. Who will straighten out Jean and Brad's lives?"
121656,40804,6.2,Smart Woman (1948),1h 33min | Drama/ Romance | 30 April 1948 (USA),"A crusading district attorney, Robert Larrimore, butts heads in court with defense attorney Paula Rogers."
121659,43040,6.4,This Side of the Law (1950),1h 14min | Drama/ Film-Noir/ Mystery | 17 June 1950 (USA),"David Cummings, a vagrant, is bailed out of jail by Philip Cagle, an attorney, who hires him to impersonate a missing millionaire, whose presence is necessary in order to distribute a $3,000,000 estate. Cummings' masquerade involves fooling the missing man's wife, his brother and the brother's wife. Cagle, desiring to be rid of Cummings, sets actions in play which ends in murder, attempted murder and the entombment of Cummings. Can he dig his way out and set things right?"
121677,73700,6.7,Shen da (1975),1h 43min | Comedy/ Drama/ Action | 28 November 1975 (Hong Kong),"A con artist uses Kung Fu to swindle villagers for money by pretending to be possessed by angry gods. However, when the villagers are later threatened by bandits he must use the same skills for good."
121679,120504,4.1,Whiskers (1997),1h 35min | Family/ Comedy/ Fantasy | TV Movie 5 January 1997,A friendless youngster (Michael Caloz) asks a cat goddess to help his feline friend.
121681,32142,6.1,Women in the Wind (1939),1h 3min | Drama | 15 April 1939 (USA),"A pilot enters an aviation race in order to win enough money to pay for her brother's medical treatment, and encounters difficulty with a rival pilot."
121683,1188994,6.3,La isla interior (2009),1h 33min | Drama | 9 April 2010 (Spain),"The story of three siblings who try, each in his or her own way, to fight off the curse they have inherited: schizophrenia. Their father's genetic legacy, which they have schlepped around their entire lives, is exacerbated by the strict and moralistic upbringing they received from their mother."
121685,28398,6.1,Tough Guy (1936),1h 16min | Action/ Crime/ Drama | 24 January 1936 (USA),"An unhappy child, accompanied by his dog, runs away from home and is befriended by a gangster on the lam."
121687,32614,6,Hullabaloo (1940),1h 18min | Comedy/ Musical/ Romance | 25 October 1940 (USA),A movie musical centered on merrily befogged Merriweather's attempt to restore his career - all while reuniting with his three children (from his three alimony-seeking ex-wives!).
121689,865521,4.7,Roseanne Barr: Blonde and Bitchin' (2006),57min | Comedy | TV Special 4 November 2006,"Twenty years after she burst into America's collective consciousness, Roseanne Barr is still slinging comedic arrows at society's sacred cows. In her fourth HBO stand-up comedy special, the Emmy(R)-winning actress/comedienne takes aim at everything from old men taking Viagra to Vice President Dick Cheney. Taped before a live audience at the legendary Comedy Store in Los Angeles, the now-blonde Barr shows she's lost none of her candid, self-effacing, outspoken verve as she probes such topics as growing up Jewish in Salt Lake City, working 'in a cement box' on her TV series 'Roseanne,' and her disdain for the diet industry, the President, religious fanatics and more."
121691,114068,4.5,Out-of-Sync (1995),R | 1h 45min | Crime/ Drama | 2 June 1995 (USA),A deejay and ex-con is forced to work with the police in an undercover drug sting targeting his boss.
121693,30382,6.7,The Lone Ranger (1938),4h 24min | Western | 12 February 1938 (USA),"CHAP. 1, HI YO SILVER: An outlaw leader planning to take control of Texas after the Civil War kills Colonel Jeffries, a man empowered to levy taxes, and assumes his identity. His men then murder a troop of Rangers. Tonto finds one Ranger still alive and he becomes the Lone Ranger. A Jeffries spy thinks one of five men is the Lone Ranger and to eliminate his enemy, Jeffries has all five captured and sentenced to death. CHAP. 2, THUNDERING EARTH: Jeffries' men plan to wipe out a wagon train of Texans. CHAP. 3, PITFALL: Jeffries forces Blanchard to send a recommendation that he be made Governor. The Lone Ranger chases the courier but a spiked pit awaits him. CHAP. 4, AGENT OF TREACHERY: Jeffries prepares another trap for the Lone Ranger. CHAP. 5, STEAMING CALDRON: Catching one of Jeffries' men who trailed a wounded Jim Clark to their secret caved, there is a fight and the Lone Ranger ends up trapped in a pit with a steaming cauldron. CHAP. 6, RED MAN'S COURAGE: Clark dies from his wounds. Of the four remaining Rangers, the identity of the Lone Ranger is still unknown. When Jeffries' men kill two Indians and leave silver bullets, their tribesmen capture Tonto and prepare to kill him. CHAP. 7, WHEELS OF DISASTER: Joan has been placed in a wagon with gun powder and the Lone Ranger rides to save her. CHAP. 8, FATAL TREASURE: The Rangers get Jeffries' silver but retrieving it the next day, two of the Rangers get trapped in a well. CHAP. 9, MISSING SPUR: The Rangers are jailed for taking the silver. Kester has obtained the spur from the Lone Ranger and now says he will identify him. CHAP. 10, FLAMING FURY: The Lone Ranger and Tonto get trapped in a burning barn. CHAP. 11, SILVER BULLET: When Jeffries' men kill Bob Stuart's uncle, the maker of the silver bullets, Stuart trails them and ends up in a gunfight. CHAP. 12, ESCAPE: Stuart dies leaving three Rangers. Trying to save Joan and her father, they and the Lone Ranger are in a stage that goes over a cliff. CHAP. 13, FATAL PLUNGE: Chapter 1 flashback. CHAP. 14, MESSENGER OF DOOM: Kester uses the Rangers' pigeons to locate their secret cave. Greatly outnumbered, Forrest collapses the cave ceiling killing himself and the soldiers. CHAP. 15, LAST OF THE RANGERS: The two remaining Rangers try to escape from the rest of Jeffries' men but one is killed. The Lone Ranger organizes the Texans who then meet Jeffries and his men in a final shootout. With the Texans now in control the Lone Ranger finally unmasks."
121695,31777,6,Panama Lady (1939),1h 5min | Drama/ Romance | 12 May 1939 (USA),"A weary dance-hall girl in a Panama saloon hooks up with a rough-and-tumble oil driller, who takes her to his oil-field in the jungle to show her what 'real' life is like."
121697,116884,4.8,Lily Dale (1996),PG | 1h 38min | Drama | TV Movie 9 June 1996,"The story takes place in 1910, Texas. Nineteen-year-old Horace Robedaux (Tim Guinee)."
121699,3742040,6.2,Katt Williams: Priceless: Afterlife (2014),58min | Comedy | TV Special 16 August 2014,"Comedian Katt Williams performs at Citizens Business Bank Arena in Ontario, Cal. Topics include California marijuana dispensaries; favorite TV shows; homophobia; police tactics; drug commercials; and the pros and cons of being single."
121701,35445,6.4,Tish (1942),1h 24min | Comedy/ Drama | 28 April 1943 (Mexico),"Letitia 'Tish' Carberry, an eccentric New England spinster, lives with her nephew, Charlie Sands, and her two cronies, Aggie Pilkington and Lizzie Wilkins, live in a near-by boarding house. Cora Edwards also lives at the boarding house and is in love with Charlie, who, however, loves Katherine 'Kit' Bowser, the daughter of Judge Horace Bowser. Tish and her cronies promote a romance between Cora and Charlie, but Cora decides it is Theodore 'Ted' Bowser she loves and they are secretly married before Ted leaves for a training school in Toronto, learning to ferry planes to England. Charlie and Katherine also elope secretly. Cora, anxious to join Ted, borrows money from the church organ fund and leaves, telling no one where she is going. Tish takes the blame for the shortage. Cora raises the money to repay Tish and goes to the post office, while Ted is on a flight. Before she mails it, she opens a letter she received from the Canadian government announcing Ted's loss at sea. She faints, is taken to the hospital and gives birth to a boy, and dies. The only clue to her identity is the letter addressed to Tish. She arrives, decides the baby is Charlie's son, declares herself the grandmother and takes it home. Once there, she and her cronies take care of it in a rented cottage and she now claims it is her own. As a result Charlie, not knowing why she makes such a claim, has her put into a sanitarium for mental cases, and he and Katherine take the baby and plan to send it to an orphanage as Katherine does not realize it is her own nephew."
121703,53331,6.9,Take a Giant Step (1959),1h 40min | Drama | 1 December 1959 (USA),"A black high school senior struggles with becoming a man, and living in a middle class white neighborhood in the late 1950s U.S. In protest of the paternalistic views of the Civil War emphasized in his history class, he storms out and gets caught smoking a cigar in the boys' room. Spence's crush on a white classmate goes nowhere because of her father's attitude toward blacks. His outspoken grandmother seems the only one who understands his angry growing pains, at the early stages of the U.S.'s Civil Rights Era."
121705,80950,5.4,Je vais craquer!!! (1980),1h 45min | Comedy | 23 April 1980 (France),"Young dynamic executive, married and father of two children, Jerome Ozendron dreams of writing and escaping a life that he considers mediocre. One day he meets the cover girl Natacha."
121707,71992,5.7,Pets (1973),1h 43min | Drama | February 1974 (USA),"Naive, but brash and sultry teenage runaway Bonnie finds herself lost and adrift in America. The lovely young lass runs afoul of a colorful array of evil oddballs who all treat her like an object: violent criminal Pat makes Bonnie help her kidnap the middle-aged Dan Daubrey; domineering lesbian painter Geraldine Mills wants Bonnie to be her kept girl and uses her as a model; and wicked misogynistic rich sicko Vincent Stackman desires poor Bonnie as the ultimate prized possession in his menagerie of caged female animals he keeps locked up in the basement of his swanky remote mansion."
121709,28354,5.9,That Girl from Paris (1936),1h 44min | Comedy/ Musical/ Romance | 1 January 1937 (USA),"Nikki Martin, a parisian opera star, takes off in search of adventure and true-love leaving her arranged husband to be at the alter. While hitchhiking, Nikki meets handsome American musician, Windy McLean and his band the 'McLean Wildcats'. Windy immediately spites her, but Nikki falls in love with him and follows him to New York by stowing away on the ship his on. The steward finds her hiding in Windy and the Wilcats room. She is locked up by authorities and Windy and the band are fired. When the ship reaches New York, Nikki escapes off the ship and finds out the Wilcats apartment. They demand her to leave, fearing being implicated but she refuses. Clair, Windy girlfriend shows up with Hammacher, and offers the band a low paying job at a roadhouse in another city. Anxious to depart, they accept. Nikki becomes the bands singer. Clair becomes jealous and reports her to the authorities, causing the band to flee again..."
121711,59744,3.9,Spaceflight IC-1: An Adventure in Space (1965),1h 5min | Sci-Fi | June 1967 (UK),A spaceship crewman plots a mutiny against the stern leader taking a group of people to settle on a new planet from Earth.
121713,27062,5.7,Swedenhielms (1935),1h 28min | Comedy/ Drama | 8 April 1935 (Sweden),"The Swedenhielms is an old aristocratic family. The head of the family is professor Rolf Swedenhielm. His three children Bo, Julia and Rolf Jr also live in the house. They also have an excellent house maid, Boman. Because of the family's extravagance, they are heading for bankruptcy. But perhaps their problems would be solved if Rolf was awarded the Nobel Prize?"
121715,2215489,8.1,Sebastian Maniscalco: What's Wrong with People? (2012),15 | 1h 15min | Comedy | TV Special 5 January 2012,"'What's Wrong with People?' asks Sebastian Maniscalco, as he hilariously tries to bridge the Italian-American Old World he grew up in with the contemporary frenetic world we all live in today."
121719,22523,6,The Unholy Garden (1931),1h 14min | Crime/ Drama/ Romance | 28 October 1931 (USA),A bunch of crooks team up to find and steal money from an old man and his daughter.
